Sam,Collection date,Collection month,Individual ID,Age,Species = grey seal,Sex,How it was found,Cause of death,"County, see https://sv.wikipedia.org/wiki/L%C3%A4nsbokstav ","Sea area: BV= Bothnian Bay, BH= Bothnian Sea, EÖ= Main Baltic Proper, VH= Swedish West coast",,Autopsy date,Weight,Length,Blubber thickness,Status of the uterus,,Pregnant (x) or not (0),PS,CA,,Pregnancy status,,Fetus length from nose to tail,Fetus crown-rump length
Fyndår,Fynddatum,Fyndmånad,Nr,Ålder (formel),Art,Kön,Fyndomständighet,Dödsorsak,Län,Havsområde BV BH EÖ VH,Hel kropp 0/x,Undersökningsdatum,Kroppsvikt kg,Kroppslängd cm,Späck (mm),Uterusstatus,Uterus/Sten/Ockl/Leio,Dräktig 0/x,Placentaärr,CA,CL,Dräktighetsstatus HELCOM,Postpartum dräktig HELCOM,Foster längd (cm) nossvans,Foster längd (cm) crownrump
2012,2012-07-xx,7,A2012/05757,3,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,26/09/2012,68.3,160,27,,,,,,,,,,
2012,24/09/2012,9,A2012/05760,6,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,27/09/2012,120.6,183.5,40,,,,,,,,,,
2012,24/09/2012,9,A2012/05762,4,Gråsäl,Hane,Fiskeredskap,Drunkning,M,EÖ,x,28/09/2012,98.3,172.5,30,,,,,,,,,,
2012,27/09/2012,9,A2012/05765,5,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,01/10/2012,140.2,191.5,39,,,,,,,,,,
2012,24/09/2012,9,A2012/05766,2,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,01/10/2012,66.9,150,37,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2011,01/08/2011,8,A2012/05777,5,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,02/10/2012,94.7,177,25,,,,,,,,,,
2012,25/09/2012,9,A2012/05778,3,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,03/10/2012,61.7,143,28,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2011,11/07/2011,7,A2012/05787,5,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,08/10/2012,142,189,39,,,,,,,,,,
2012,08/10/2012,10,A2012/05793,5,Gråsäl,Hane,Fiskeredskap,Drunkning,M,EÖ,x,11/10/2012,107,180.5,36,,,,,,,,,,
2012,10/10/2012,10,A2012/05794,2,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,15/10/2012,78,160.5,31,,,,,,,,,,
2012,08/10/2012,10,A2012/05797,11,Gråsäl,Hane,Strandad,"Funnen död, skjuten",X,BH,x,12/10/2012,145,186.5,40,,,,,,,,,,
2012,15/10/2012,10,A2012/05799,4,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,18/10/2012,98.8,176,30,,,,,,,,,,
2012,16/09/2012,9,A2012/05807,3,Gråsäl,Hona,Fiskeredskap,Drunkning,M,EÖ,x,19/10/2012,70.5,148.5,28,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,17/05/2012,5,A2012/05808,0,Gråsäl,Hona,Avlivad,"Avlivad, sjuk",I,EÖ,x,19/10/2012,14.3,95,9,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2010,2010-xx-xx,våren,A2012/05809,0,Gråsäl,Hona,Strandad,"Funnen död, svält",I,EÖ,x,22/10/2012,9.2,91.5,3,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,03/06/2012,6,A2012/05810,0,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,06/11/2012,29.7,113.5,28,,,,,,,,,,
2012,12/09/2012,9,A2012/05811,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,07/11/2012,,153,50,juvenil,,0,Nej,,,Juvenil,Juvenil uterus,,
2012,11/08/2012,8,A2012/05812,9,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,07/11/2012,107,190,30,,,,,,,,,,
2012,16/05/2012,5,A2012/05813,6,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,07/11/2012,,170,35,,,,,,,,,,
2012,16/05/2012,5,A2012/05814,4,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,09/11/2012,,156,50,,,,,,Ja,Preimplantationsperiod,,,
2012,16/05/2012,5,A2012/05815,0,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,09/11/2012,,105,45,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2011,30/06/2011,6,A2012/05816,0,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,13/11/2012,15,85,15,juvenil,,0,,,,Juvenil,Juvenil uterus,,
2011,05/09/2011,9,A2012/05817,2,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,13/11/2012,57,146,35,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,26/06/2012,6,A2012/05821,11,Gråsäl,,Strandad,,AB,EÖ,0,,,,,,,,,,,,,,
2012,31/10/2012,10,A2012/05825,5,Gråsäl,Hane,Fiskeredskap,Drunkning,E,EÖ,x,01/11/2012,130.9,179,41,,,,,,,,,,
2012,31/10/2012,10,A2012/05827,6,Gråsäl,Hane,Fiskeredskap,Drunkning,E,EÖ,x,05/11/2012,125,192,40,,,,,,,,,,
2011,27/04/2011,4,A2012/05900,0,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,13/11/2012,,,,,,,,,,,,,
2011,13/05/2011,5,A2012/05901,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,19/11/2012,24,93,30,,,,,,,,,,
2011,02/11/2011,11,A2012/05902,11,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,20/11/2012,200,227,62,,,,,,,,,,
2011,10/06/2011,6,A2012/05903,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,20/11/2012,,,,,,,,,,,,,
2012,18/06/2012,6,A2012/05904,0,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,20/11/2012,35,146,45,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2010,24/04/2010,4,A2012/05905,0,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,20/11/2012,22,138.0,45,,,,,,,,,,
2012,21/04/2012,4,A2012/05906,25,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,20/11/2012,120,175,40,mulitparous,,0,,,Ja,Preimplantationsperiod,,,
2012,21/04/2012,4,A2012/05907,2,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,20/11/2012,80,150,25,,,,,,,,,,
2012,21/04/2012,4,A2012/05908,1,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,21/11/2012,70,110,50,,,,,,,,,,
2011,11/09/2011,9,A2012/05909,9,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,21/11/2012,127,196,60,dräktig,,x,,,Ja,Dräktig,,,10.7
2012,01/10/2012,10,A2012/05910,6,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,15/11/2012,125.5,186.5,32,,,,,,,,,,
2012,13/11/2012,11,A2012/05916,1,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,x,19/11/2012,48.6,135,27,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2011,18/08/2011,8,A2012/05921,18,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,21/11/2012,100,170,50,dräktig,,x,,,Ja,Dräktig,,,4.7
2012,17/04/2012,4,A2012/05922,2,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,22/11/2012,70,171,40,,,,,,,,,,
2011,2011-04-xx,4,A2012/05923,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,22/11/2012,19.1,104,20,,,,,,,,,,
2012,20/06/2012,6,A2012/05924,0,Gråsäl,Hane,Fiskeredskap,Drunkning,Y,BH,x,08/12/2012,26.2,111,17,,,,,,,,,,
2012,17/05/2012,5,A2012/05925,0,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,11/12/2012,21,107,20,,,,,,,,,,
2012,05/12/2012,12,A2012/05926,0,Gråsäl,Hona,Fiskeredskap,"Avlivad i redakap, nät runt fiskodling",AB,EÖ,0,12/12/2012,35.2,121.5,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,08/06/2012,6,A2012/05927,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,14/12/2012,40,100,40,,,,,,,,,,
2012,08/06/2012,6,A2012/05928,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,14/12/2012,42,108,40,,,,,,,,,,
2012,28/06/2012,6,A2012/05929,0,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,17/12/2012,42,115,30,,,,,,,,,,
2012,28/06/2012,6,A2012/05930,ej käke,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,17/12/2012,47,121,35,,,,,,,,,,
2012,20/04/2012,4,A2012/05947,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,17/12/2012,21,95,35,,,,,,,,,,
2012,09/05/2012,5,A2012/05948,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,17/12/2012,20,90,20,,,,,,,,,,
2012,20/04/2012,4,A2012/05949,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,17/12/2012,24,95,30,,,,,,,,,,
2012,19/04/2012,4,A2012/05950,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,17/12/2012,23,107,30,,,,,,,,,,
2011,03/07/2011,7,A2012/05951,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,18/12/2012,48,112,35,,,,,,,,,,
2011,06/06/2011,6,A2012/05952,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,18/12/2012,50,105,23,,,,,,,,,,
2012,21/04/2012,4,A2012/05953,9,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/12/2012,200,200,45,,,,,,,,,,
2012,21/04/2012,4,A2012/05954,3,Gråsäl,Hane,Jakt,Skjuten,D,EÖ,0,18/12/2012,75,140,15,,,,,,,,,,
2011,10/11/2011,11,A2012/05955,16,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,18/12/2012,150,197,70,,,,,,,,,,
2012,25/12/2012,12,A2013/05003,16,Gråsäl,Hane,Strandad,,AB,EÖ,x,07/01/2013,91.7,200,13,,,,,,,,,,
2012,25/11/2012,11,A2013/05083,13,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,04/03/2013,139,185,36,,,,,,,,,,
2011,23/10/2011,10,A2013/05085,5,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,07/03/2013,78,155,40,juvenil,,0,,Nej,Ja,Ej dräktig,Juvenil uterus,,
2012,24/04/2012,4,A2013/05086,1,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,07/03/2013,60,135,45,,,,,,,,,,
2012,11/11/2012,11,A2013/05087,22,Gråsäl,Hona,Jakt,Skjuten,D,EÖ,0,03/04/2013,,180,45,Resorberat foster,,(x),,,Ja,Ej dräktig,,,
2012,20/06/2012,6,A2013/05088,6,Gråsäl,Hona,Strandad,,I,EÖ,0,10/04/2013,,170,,postpart,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2011,21/08/2011,8,A2013/05089,4,Gråsäl,Hane,Strandad,Funnen död,M,EÖ,0,10/04/2013,,165,,,,,,,,,,,
2012,09/05/2012,5,A2013/05090,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,12/04/2013,29.2,110,27,,,,,,,,,,
2012,2013-00-00,våren,A2013/05091,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,0,16/04/2015,15,85,15,,,,,,,,,,
2012,24/04/2013,4,A2013/05092,21,Gråsäl,Hane,Strandad,Funnen död,I,EÖ,0,04/06/2013,,,,,,,,,,,,,
2011,16/05/2011,5,A2013/05093,0,Gråsäl,Hona,Fiskeredskap,Drunkning,C,BH,0,05/06/2013,13.2,101,10,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2013,25/04/2013,4,A2013/05094,0,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,0,05/06/2013,,112,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,18/12/2012,12,A2013/05097,2,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,18/03/2013,69.5,152,38,,,,,,,,,,
2012,10/10/2012,10,A2013/05098,3,Gråsäl,Hane,Fiskeredskap,Drunkning,M,EÖ,x,18/03/2013,63.7,148,21,,,,,,,,,,
2013,03/04/2013,4,A2013/05153,27,Gråsäl,Hane,Skansen,Avlivad ,AB,EÖ,x,05/04/2013,265.6,224.5,31,,,,,,,,,,
2012,25/10/2012,10,A2013/05215,2,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,18/04/2013,69.3,149,35,,,,,,,,,,
2013,25/04/2013,4,A2013/05219,18,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,03/05/2013,128,197,22,,,,,,,,,,
2013,07/06/2013,6,A2013/05230,0,Gråsäl,Hane,Fiskeredskap,Drunkning,M,EÖ,x,13/06/2013,34,113,29,,,,,,,,,,
2013,25/05/2013,5,A2013/05231,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,16/06/2013,35,110,35,,,,,,,,,,
2010,23/05/2010,5,A2013/05232,0,Gråsäl,Hane,Fiskeredskap,Drunkning,Y,BH,x,18/06/2013,22.2,110,30,,,,,,,,,,
2012,10/05/2012,5,A2013/05233,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,18/06/2013,14,98,15,,,,,,,,,,
2012,30/04/2012,4,A2013/05234,0,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,18/06/2013,,97,12,,,,,,,,,,
2012,28/04/2012,4,A2013/05235,0,Gråsäl,Hona,Fiskeredskap,Drunknad ,X,BH,x,19/06/2013,,95,25,juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2010,23/05/2010,5,A2013/05236,0,Gråsäl,Hane,Fiskeredskap,Drunknad,Y,BH,x,19/06/2013,23.5,106,25,,,,,,,,,,
2013,03/08/2013,8,A2013/05237,0,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,14/08/2013,,115,45,juvenil,,,Nej,,,Juvenil,Juvenil uterus,,
2013,02/08/2013,8,A2013/05238,2,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,14/08/2013,,139,40,juvenil,,,Nej,,,Juvenil,Juvenil uterus,,
2013,02/08/2013,8,A2013/05239,14,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,14/08/2013,,180,65,multiparous,,,,,,,,,
2013,12/06/2013,6,A2013/05241,20,Gråsäl,Hane,Avlivad, skjuten,X,BH,x,14/06/2013,98,186,23,,,,,,,,,,
2013,02/08/2013,8,A2013/05328,11,Gråsäl,Hane,Fiskeredskap,Drunkning,Y,BH,x,07/08/2013,118,186,28,,,,,,,,,,
2012,23/08/2012,8,A2013/05344,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,20/08/2013,80,175,20,,,,,,,,,,
2012,23/08/2012,8,A2013/05345,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,20/08/2013,80,165,30,,,,,,,,,,
2012,18/10/2012,10,A2013/05346,18,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,22/08/2013,,175,50,,,x,,,Ja,Dräktig,,31.3,
2012,17/10/2012,10,A2013/05347,8,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,27/08/2013,,190,45,,,,,,,,,,
2013,06/07/2013,7,A2013/05348,0,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,28/08/2013,37.4,121.5,27,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,20/07/2012,7,A2013/05349,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,28/08/2013,80,145,20,,,,,,,,,,
2012,15/10/2012,10,A2013/05350,16,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,28/08/2013,,195,45,,,,,,,,,,
2013,07/08/2013,8,A2013/05351,0,Gråsäl,Hane,Fiskeredskap,Drunkning,I,EÖ,x,29/08/2013,38.2,120.5,27,,,,,,,,,,
2013,30/06/2013,6,A2013/05352,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,29/08/2013,27.3,114,14,,,,,,,,,,
2012,28/05/2012,5,A2013/05353,4,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,05/09/2013,130,149,50,juvenil,,0,,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2013,17/08/2013,8,A2013/05369,6,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,21/08/2013,106.9,159,40,"dräktig,postpartum",,x,,,Ja,Dräktig,,15.2,
2013,23/08/2013,8,A2013/05379,3,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,23/08/2013,69.3,159,24,,,,,,,,,,
2012,08/05/2012,5,A2013/05418,4,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,05/09/2013,120,153,40,juvenil,,0,,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2012,08/05/2012,5,A2013/05419,3,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,05/09/2013,120,139,40,juvenil,,0,Nej,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2012,08/05/2012,5,A2013/05420,8,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,05/09/2013,120,186,30,primiparous,,0,,Ja,Ja,Preimplantationsperiod,,,
2012,31/05/2012,5,A2013/05421,7,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,05/09/2013,140,168,35,postpartum,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2013,19/07/2013,7,A2013/05422,20,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,05/09/2013,180,198,30,,,,,,,,,,
2012,08/05/2012,5,A2013/05423,4,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,06/09/2013,100,153,35,juvenil,,0,,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2012,08/05/2012,5,A2013/05424,6,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,06/09/2013,130,154,40,multiparous,,0,,Ja,Ja,Preimplantationsperiod,,,
2012,08/05/2012,5,A2013/05425,9,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,06/09/2013,140,155,40,multiparous,,0,,Ja,Ja,Preimplantationsperiod,,,
2012,08/05/2012,5,A2013/05426,11,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,06/09/2013,130,158,40,postpartum/multiparous,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2012,08/05/2012,5,A2013/05427,3,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,06/09/2013,50,133,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2013,20/06/2013,6,A2013/05430,8,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,10/09/2013,100,110,20,,,,,,,,,,
2013,10/07/2013,7,A2013/05431,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,10/09/2013,100,175,20,,,,,,,,,,
2013,04/07/2013,7,A2013/05432,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,10/09/2013,70,170,30,,,,,,,,,,
2013,11/07/2013,7,A2013/05433,6,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,10/09/2013,68,160,30,postpartum/multiparous,,,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2013,11/07/2013,7,A2013/05434,6,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/09/2013,,180,25,postpartum,,,Ja,,Ja,Preimplantationsperiod,,,
2013,08/07/2013,7,A2013/05435,6,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/09/2013,73,165,30,postpartum,,,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2013,06/07/2013,7,A2013/05436,4,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/09/2013,70,160,30,juvenil,,,,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2013,10/07/2013,7,A2013/05437,11,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/09/2013,84,185,35,postpartum,,,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2013,10/07/2013,7,A2013/05438,8,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/09/2013,85,175,35,primiparous,,,,Ja,Ja,Preimplantationsperiod,,,
2013,25/07/2013,7,A2013/05439,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,17/09/2013,28,118,20,,,,,,,,,,
2012,10/10/2012,10,A2013/05445,2,Gråsäl,Hona,Fiskeredskap,Drunkning,BD,BV,x,12/09/2013,59.1,137,33,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2013,16/09/2013,9,A2013/05452,2,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,17/09/2013,69.1,148.5,34,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2013,23/06/2013,6,A2013/05453,0,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,18/09/2013,25,103,20,,,,,,,,,,
2013,28/05/2013,5,A2013/05454,0,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,18/09/2013,17,90,20,,,,,,,,,,
2013,11/05/2013,5,A2013/05455,0,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,18/09/2013,15,85,20,juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2013,08/09/2013,9,A2013/05456,ej käke,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,18/09/2013,140,175,50,,,x,,,Ja,Dräktig,,21,
2012,08/05/2012,5,A2013/05457,5,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,18/09/2013,100,147,30,primiparous,,0,,,Ja,Preimplantationsperiod,,,
2012,08/05/2012,5,A2013/05458,3,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,19/09/2013,90,146,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,08/05/2012,5,A2013/05459,11,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,19/09/2013,150,177,30,postpartum/multiparous,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2012,08/05/2012,5,A2013/05460,13,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,20/09/2013,140,165,40,postpartum/multiparous,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2012,08/05/2012,5,A2013/05461,4,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,20/09/2013,120,151,40,juvenil,,0,,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2013,27/05/2013,5,A2013/05462,1,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/09/2013,60,140,30,,,,,,,,,,
2013,17/09/2013,9,A2013/05465,3,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,19/09/2013,81.3,165,32,,,,,,,,,,
2012,29/10/2012,10,A2013/05466,9,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,23/09/2013,172,196.5,45,,,,,,,,,,
2013,15/05/2013,5,A2013/05467,11,Gråsäl,Hane,Fiskeredskap,Drunkning,Y,BH,x,23/09/2013,145.3,192,32,,,,,,,,,,
2013,20/09/2013,9,A2013/05469,28,Gråsäl,Hane,Strandad,svält,AB,EÖ,x,24/09/2013,,201.5,0,,,,,,,,,,
2013,27/05/2013,5,A2013/05471,7,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,25/09/2013,73,163,40,juvenil,,,,Nej,Ja,Preimplantationsperiod,,,
2013,27/05/2013,5,A2013/05472,18,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,25/09/2013,79,170,30,multiparous,,,,Ja,Ja,Preimplantationsperiod,,,
2013,27/05/2013,5,A2013/05473,5,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/09/2013,67,180,30,,,,,,,,,,
2013,27/05/2013,5,A2013/05474,6,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/09/2013,120,170,40,,,,,,,,,,
2013,27/05/2013,5,A2013/05475,18,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,26/09/2013,155,220,30,,,,,,,,,,
2013,20/07/2013,7,A2013/05476,0,Gråsäl,Hona,Avlivad,skjuten,I,EÖ,x,07/10/2013,22.4,103,18,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2012,10/08/2012,8,A2013/05477,0,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,23/10/2013,40,110,20,,,,,,,Juvenil,Juvenil uterus,,
2012,10/08/2012,8,A2013/05478,2,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,23/10/2013,80,140,40,,,,,,,,,,
2012,04/10/2012,10,A2013/05479,9,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,23/10/2013,150,170,60,postpartum,,x,Ja,Ja,Ja,Dräktig,PP placentaärr+CA,24.5,
2013,07/09/2013,9,A2013/05480,12,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,23/10/2013,110,190,40,,,,,,,,,,
2013,25/09/2013,9,A2013/05482,2,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,27/09/2013,74.1,155,23,,,,,,,,,,
2013,30/09/2013,9,A2013/05486,3,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,04/10/2013,77.5,159.5,27,,,,,,,,,,
2012,10/10/2012,10,A2013/05509,2,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,18/10/2013,69,161,17,,,,,,,,,,
2012,02/10/2012,10,A2013/05511,2,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,23/10/2013,73.5,154,30,,,,,,,,,,
2012,02/11/2012,11,A2013/05514,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,28/10/2013,46.9,133.5,31,,,,,,,,,,
2013,03/10/2013,10,A2013/05557,3,Gråsäl,Hane,Fiskeredskap,Drunkning,E,EÖ,x,31/10/2013,76.3,161,20,,,,,,,,,,
2013,12/10/2013,10,A2013/05559,20,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,04/11/2013,147,204,20,,,,,,,,,,
2013,24/09/2013,9,A2013/05573,ej käke,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,08/11/2013,,226,20,,,,,,,,,,
2013,12/05/2013,5,A2013/05574,20,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,08/11/2013,,184,25,,,,,,,,,,
2013,12/05/2013,5,A2013/05575,6,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,08/11/2013,,159,49,postpartum/primiparous,,,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2012,08/05/2012,5,A2013/05577,17,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,13/11/2013,135,160,50,multiparous,,0,,,Ja,Preimplantationsperiod,,,
2012,12/11/2012,11,A2013/05578,21,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,13/11/2013,150,170,40,postpartum/multiparous,,0,Ja,Ja,Nej,Ej dräktig,PP placentaärr+CA,,
